07-03-2025 10:17:35,Start Shutdown Purge,4.726685
07-03-2025 10:17:35,Start Shutdown Purge,4.827471
07-03-2025 10:17:35,Start Shutdown Purge,4.927836
07-03-2025 10:17:35,Start Shutdown Purge,5.028003
07-03-2025 10:17:35,Start Shutdown Purge,5.127727
07-03-2025 10:17:35,Start Shutdown Purge,5.228398
07-03-2025 10:17:35,Start Shutdown Purge,5.328226
07-03-2025 10:17:35,Start Shutdown Purge,5.429042
07-03-2025 10:17:35,Start Shutdown Purge,5.530269
07-03-2025 10:17:35,Start Shutdown Purge,5.630972
07-03-2025 10:17:35,Start Shutdown Purge,5.731658
07-03-2025 10:17:35,Start Shutdown Purge,5.832585
07-03-2025 10:17:35,Start Shutdown Purge,5.931970
07-03-2025 10:17:35,Start Shutdown Purge,6.031785
07-03-2025 10:17:35,Start Shutdown Purge,6.132419
07-03-2025 10:17:35,Start Shutdown Purge,6.231849
07-03-2025 10:17:35,Start Shutdown Purge,6.331624
07-03-2025 10:17:35,Start Shutdown Purge,6.431592
07-03-2025 10:17:35,Start Shutdown Purge,6.532511
07-03-2025 10:17:35,Start Shutdown Purge,6.632873
07-03-2025 10:17:35,Start Shutdown Purge,6.733199
07-03-2025 10:17:35,Start Shutdown Purge,6.832637
07-03-2025 10:17:35,Start Shutdown Purge,6.932967
07-03-2025 10:17:35,Start Shutdown Purge,7.033722
07-03-2025 10:17:35,Start Shutdown Purge,7.134002
07-03-2025 10:17:35,Start Shutdown Purge,7.234146
07-03-2025 10:17:35,Start Shutdown Purge,7.335060
07-03-2025 10:17:35,Start Shutdown Purge,7.434857
07-03-2025 10:17:35,Start Shutdown Purge,7.536452
07-03-2025 10:17:35,Start Shutdown Purge,7.637690
07-03-2025 10:17:35,Start Shutdown Purge,7.737534
07-03-2025 10:17:35,Start Shutdown Purge,7.837592
07-03-2025 10:17:35,Start Shutdown Purge,7.938722
07-03-2025 10:17:35,Start Shutdown Purge,8.038704
07-03-2025 10:17:35,Start Shutdown Purge,8.138926
07-03-2025 10:17:35,Start Shutdown Purge,8.238654
07-03-2025 10:17:35,Start Shutdown Purge,8.338975
07-03-2025 10:17:35,Start Shutdown Purge,8.440024
07-03-2025 10:17:35,Start Shutdown Purge,8.540034
07-03-2025 10:17:35,Start Shutdown Purge,8.640458
07-03-2025 10:17:35,Start Shutdown Purge,8.740684
07-03-2025 10:17:35,Start Shutdown Purge,8.840684
07-03-2025 10:17:35,Start Shutdown Purge,8.940835
07-03-2025 10:17:35,Start Shutdown Purge,9.041255
07-03-2025 10:17:35,Start Shutdown Purge,9.141968
07-03-2025 10:17:35,Start Shutdown Purge,9.243272
07-03-2025 10:17:35,Start Shutdown Purge,9.343568
07-03-2025 10:17:35,Start Shutdown Purge,9.443730
07-03-2025 10:17:35,Start Shutdown Purge,9.545710
07-03-2025 10:17:35,Start Shutdown Purge,9.644820
07-03-2025 10:17:35,Start Shutdown Purge,9.744795
07-03-2025 10:17:35,Start Shutdown Purge,9.844602
